PLAYER_ID,PLAYER_NAME_stats,TEAM_ID,E_OFF_RATING,OFF_RATING,sp_work_OFF_RATING,E_DEF_RATING,DEF_RATING,sp_work_DEF_RATING,E_NET_RATING,NET_RATING,sp_work_NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,E_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,sp_work_PACE,PIE,POSS,FGM_PG,FGA_PG,E_OFF_RATING_RANK,OFF_RATING_RANK,sp_work_OFF_RATING_RANK,E_DEF_RATING_RANK,DEF_RATING_RANK,sp_work_DEF_RATING_RANK,E_NET_RATING_RANK,NET_RATING_RANK,sp_work_NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,E_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,USG_PCT_RANK,E_USG_PCT_RANK,E_PACE_RANK,PACE_RANK,sp_work_PACE_RANK,PIE_RANK,FGM_PG_RANK,FGA_PG_RANK,PLAYER_NAME_context,BIRTHDATE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,merge_key,Player_Name,Salary,Followers
1627759,Jaylen Brown,1610612738,119.6,121.1,121.1,110.2,111.7,111.7,9.4,9.5,9.5,0.204,1.77,16.8,0.037,0.126,0.082,9.5,9.5,0.515,0.555,0.282,0.287,99.87,98.57,82.14,98.57,0.114,4424,8.2,17.7,34,18,18,248,303,303,51,56,56,128,272,308,301,260,279,266,266,349,321,30,29,411,490,490,129,27,29,Jaylen Brown,1996-10-24T00:00:00,USA,2016,1,3,jaylen brown,Brown  Jaylen Brown,49205800.0,4000000.0
1627763,Malcolm Brogdon,1610612764,107.8,106.5,106.5,116.8,116.9,116.9,-8.9,-10.4,-10.4,0.267,2.58,23.5,0.036,0.119,0.077,9.1,9.1,0.467,0.544,0.231,0.24,102.6,103.18,85.98,103.18,0.113,1215,4.3,10.0,368,405,405,494,492,492,458,487,487,53,103,122,314,280,302,234,237,463,357,90,86,172,143,143,132,150,127,Malcolm Brogdon,1992-12-11T00:00:00,USA,2016,2,36,malcolm brogdon,Brogdon  Malcolm Brogdon,22500000.0,156400.0
1627777,Georges Niang,1610612737,118.7,118.7,118.7,113.0,114.1,114.1,5.7,4.7,4.7,0.087,1.35,13.2,0.027,0.126,0.077,9.8,9.8,0.595,0.607,0.177,0.182,102.95,102.45,85.37,102.45,0.071,3633,3.6,7.8,47,43,43,368,393,393,105,129,129,401,400,415,383,257,301,287,289,93,121,256,262,145,188,188,400,197,198,Georges Niang,1993-06-17T00:00:00,USA,2016,2,50,georges niang,Niang  Georges Niang,8500000.0,116900.0
1627783,Pascal Siakam,1610612754,114.9,114.5,114.5,108.2,108.9,108.9,6.7,5.5,5.5,0.155,2.41,15.6,0.053,0.154,0.104,6.5,6.5,0.572,0.599,0.237,0.244,101.58,101.43,84.53,101.43,0.13,5390,7.9,15.2,106,136,136,157,179,179,84,114,114,211,122,348,190,168,170,66,65,150,150,76,77,259,261,261,65,37,52,Pascal Siakam,1994-04-02T00:00:00,Cameroon,2016,1,27,pascal siakam,Siakam  Pascal Siakam,42176400.0,852600.0
1627814,Damion Lee,1610612756,106.4,104.7,104.7,103.3,98.7,98.7,3.1,6.0,6.0,0.121,1.1,10.5,0.02,0.104,0.064,9.5,9.6,0.426,0.499,0.269,0.278,101.83,104.99,87.49,104.99,0.089,318,1.1,3.0,414,446,446,46,34,34,158,103,103,304,462,496,458,367,393,268,275,503,465,44,39,243,75,75,269,470,452,Damion Lee,1992-10-21T00:00:00,USA,Undrafted,Undrafted,Undrafted,damion lee,Lee  Damion Lee,2087519.0,269000.0
1627824,Guerschon Yabusele,1610612755,112.4,113.5,113.5,115.6,116.7,116.7,-3.3,-3.2,-3.2,0.114,1.7,17.2,0.07,0.149,0.108,10.1,10.1,0.593,0.616,0.163,0.167,98.23,97.28,81.07,97.28,0.092,3842,4.0,8.0,200,168,168,467,485,485,350,339,339,320,290,292,124,184,156,319,318,95,99,316,323,507,540,540,251,163,188,Guerschon Yabusele,1995-12-17T00:00:00,France,2016,1,16,guerschon yabusele,Yabusele  Guerschon Yabusele,2087519.0,175900.0
1627826,Ivica Zubac,1610612746,115.0,116.5,116.5,106.1,107.1,107.1,8.9,9.4,9.4,0.121,1.69,15.5,0.122,0.271,0.199,9.2,9.2,0.628,0.641,0.192,0.195,99.68,98.55,82.13,98.55,0.157,5392,7.4,11.8,104,78,78,80,109,109,62,58,58,303,300,352,31,11,8,240,239,40,50,204,212,419,492,492,19,46,100,Ivica Zubac,1997-03-18T00:00:00,Croatia,2016,2,32,ivica zubac,Zubac  Ivica Zubac,11743210.0,170500.0
1627827,Dorian Finney-Smith,1610612747,117.8,119.1,119.1,109.2,110.3,110.3,8.6,8.8,8.8,0.066,1.61,15.0,0.047,0.089,0.069,9.3,9.3,0.597,0.604,0.123,0.125,99.15,98.14,81.78,98.14,0.06,3711,3.1,6.9,51,40,40,194,249,249,64,67,67,493,331,368,221,433,356,254,254,89,133,500,505,455,508,508,478,247,249,Dorian Finney-Smith,1993-05-04T00:00:00,USA,Undrafted,Undrafted,Undrafted,dorian finneysmith,Finney-Smith  Dorian Finney-Smith,14924167.0,143800.0
1627832,Fred VanVleet,1610612745,111.9,115.0,115.0,107.2,108.8,108.8,4.7,6.2,6.2,0.217,3.83,27.0,0.014,0.089,0.049,7.1,7.0,0.483,0.515,0.176,0.18,100.24,98.18,81.82,98.18,0.093,4316,4.8,12.7,220,117,117,122,166,166,131,99,99,106,28,70,513,436,498,92,90,432,431,265,271,387,503,503,242,133,84,Fred VanVleet,1994-02-25T00:00:00,USA,Undrafted,Undrafted,Undrafted,fred vanvleet,VanVleet  Fred VanVleet,42846615.0,624500.0
1627936,Alex Caruso,1610612760,117.0,117.5,117.5,102.3,102.5,102.5,14.7,15.0,15.0,0.171,3.7,26.9,0.035,0.108,0.072,7.3,7.2,0.541,0.568,0.147,0.152,103.01,102.7,85.58,102.7,0.101,2221,2.6,5.8,58,60,60,37,48,48,21,18,18,183,32,72,320,346,331,103,102,254,271,397,399,141,172,172,196,297,297,Alex Caruso,1994-02-28T00:00:00,USA,Undrafted,Undrafted,Undrafted,alex caruso,Caruso  Alex Caruso,9890000.0,1400000.0
1628365,Markelle Fultz,1610612758,110.9,109.3,109.3,108.8,105.7,105.7,2.1,3.6,3.6,0.208,1.8,24.8,0.036,0.077,0.058,13.8,13.7,0.448,0.452,0.196,0.203,97.23,99.36,82.8,99.36,0.065,377,1.3,3.2,260,320,320,180,81,81,190,149,149,121,263,103,305,501,442,507,505,487,506,188,185,534,434,434,450,443,439,Markelle Fultz,1998-05-29T00:00:00,USA,2017,1,1,markelle fultz,Fultz  Markelle Fultz,731831.0,
1628366,Lonzo Ball,1610612741,114.2,113.5,113.5,107.1,108.0,108.0,7.1,5.5,5.5,0.187,2.8,28.0,0.029,0.106,0.068,10.0,10.0,0.504,0.524,0.152,0.158,105.68,105.6,88.0,105.6,0.078,1712,2.5,6.9,126,172,172,120,136,136,77,115,115,155,78,61,362,356,365,304,305,380,411,367,375,41,50,50,361,304,246,Lonzo Ball,1997-10-27T00:00:00,USA,2017,1,2,lonzo ball,Ball  Lonzo Ball,21395348.0,17900000.0
1628368,De'Aaron Fox,1610612759,113.0,113.7,113.7,114.5,114.9,114.9,-1.5,-1.2,-1.2,0.262,2.25,21.0,0.023,0.106,0.064,9.3,9.3,0.514,0.56,0.274,0.28,102.68,102.22,85.18,102.22,0.119,4768,8.7,18.8,169,161,161,436,431,431,291,275,275,56,141,177,433,354,394,250,253,351,301,36,36,166,201,201,108,20,14,De'Aaron Fox,1997-12-20T00:00:00,USA,2017,1,5,deaaron fox,Fox  De'Aaron Fox,34848340.0,1500000.0
1628369,Jayson Tatum,1610612738,118.0,119.6,119.6,108.2,109.8,109.8,9.8,9.8,9.8,0.266,2.06,18.9,0.017,0.206,0.112,9.2,9.1,0.537,0.582,0.301,0.309,99.57,98.14,81.78,98.14,0.158,5368,9.2,20.3,50,37,37,153,224,224,49,50,50,54,189,242,485,60,140,239,235,262,214,15,18,431,509,509,18,10,7,Jayson Tatum,1998-03-03T00:00:00,USA,2017,1,3,jayson tatum,Tatum  Jayson Tatum,34848340.0,7300000.0
1628370,Malik Monk,1610612758,115.5,117.0,117.0,114.1,114.5,114.5,1.4,2.5,2.5,0.246,2.28,23.6,0.014,0.104,0.059,10.4,10.3,0.513,0.549,0.236,0.24,102.2,101.33,84.45,101.33,0.099,4339,6.3,14.4,88,68,68,422,414,414,204,179,179,75,137,119,507,361,434,339,339,355,337,80,84,208,271,271,209,73,58,Malik Monk,1998-02-04T00:00:00,USA,2017,1,11,malik monk,Monk  Malik Monk,17405203.0,546400.0
1628371,Jonathan Isaac,1610612753,105.6,105.9,105.9,106.8,106.6,106.6,-1.2,-0.7,-0.7,0.056,1.21,9.0,0.1,0.188,0.141,7.4,7.4,0.474,0.512,0.155,0.159,98.69,98.62,82.18,98.62,0.108,2229,1.9,4.6,433,428,428,105,98,98,286,258,258,530,437,527,53,90,73,111,114,452,439,360,362,487,484,484,148,380,363,Jonathan Isaac,1997-10-03T00:00:00,USA,2017,1,6,jonathan isaac,Isaac  Jonathan Isaac,27600000.0,473300.0
1628374,Lauri Markkanen,1610612762,110.3,111.4,111.4,117.6,117.5,117.5,-7.4,-6.1,-6.1,0.074,1.06,7.7,0.046,0.134,0.09,7.2,7.2,0.521,0.571,0.231,0.237,102.14,101.64,84.7,101.64,0.103,3127,6.3,14.9,281,246,246,513,504,504,429,405,405,464,471,540,226,230,226,101,98,329,258,91,94,215,242,242,182,75,56,Lauri Markkanen,1997-05-22T00:00:00,Finland,2017,1,7,lauri markkanen,Markkanen  Lauri Markkanen,42176400.0,459400.0
1628378,Donovan Mitchell,1610612739,120.0,119.7,119.7,108.3,109.1,109.1,11.7,10.5,10.5,0.238,2.38,18.0,0.025,0.112,0.069,7.6,7.5,0.531,0.575,0.298,0.309,102.49,102.21,85.18,102.21,0.137,4762,8.2,18.6,32,34,34,158,185,185,35,40,40,83,127,270,416,326,357,121,120,290,240,18,17,184,202,202,49,26,16,Donovan Mitchell,1996-09-07T00:00:00,USA,2017,1,13,donovan mitchell,Mitchell  Donovan Mitchell,35410310.0,3800000.0
1628379,Luke Kennard,1610612763,116.3,117.6,117.6,114.1,114.5,114.5,2.2,3.1,3.1,0.179,2.99,29.3,0.024,0.094,0.059,9.8,9.7,0.609,0.631,0.14,0.145,105.74,104.99,87.49,104.99,0.093,3228,3.2,6.6,72,59,59,426,409,409,186,160,160,167,61,49,428,408,429,289,281,65,69,432,427,40,74,74,239,239,260,Luke Kennard,1996-06-24T00:00:00,USA,2017,1,12,luke kennard,Kennard  Luke Kennard,9250000.0,197300.0
1628380,Zach Collins,1610612741,108.6,109.4,109.4,109.2,109.9,109.9,-0.6,-0.4,-0.4,0.162,1.85,21.9,0.096,0.177,0.136,11.8,11.8,0.56,0.605,0.166,0.169,103.44,102.77,85.64,102.77,0.106,2083,2.4,4.7,340,315,315,195,228,228,258,249,249,202,246,153,62,110,82,428,430,189,127,298,311,108,160,160,167,329,351,Zach Collins,1997-11-19T00:00:00,USA,2017,1,10,zach collins,Collins  Zach Collins,16741200.0,93200.0
1628381,John Collins,1610612762,111.8,112.4,112.4,113.0,113.3,113.3,-1.3,-0.9,-0.9,0.105,0.78,10.2,0.073,0.179,0.128,13.2,13.1,0.583,0.628,0.234,0.24,102.09,101.72,84.77,101.72,0.129,2590,7.0,13.3,225,204,204,375,352,352,289,264,264,348,518,501,116,106,100,485,485,111,73,83,85,218,236,236,67,56,76,John Collins,1997-09-23T00:00:00,USA,2017,1,19,john collins,Collins  John Collins,26580000.0,184700.0
1628384,OG Anunoby,1610612752,116.1,117.7,117.7,111.6,112.3,112.3,4.4,5.4,5.4,0.084,1.61,11.8,0.037,0.098,0.067,7.3,7.3,0.559,0.591,0.195,0.198,98.75,97.73,81.44,97.73,0.093,5511,6.6,13.9,76,57,57,308,328,328,137,119,119,413,330,460,302,394,370,107,107,190,174,193,204,485,525,525,243,65,66,OG Anunoby,1997-07-17T00:00:00,United Kingdom,2017,1,23,og anunoby,Anunoby  OG Anunoby,36637932.0,347100.0
1628386,Jarrett Allen,1610612739,120.9,121.9,121.9,109.5,111.3,111.3,11.4,10.5,10.5,0.091,1.63,15.5,0.095,0.238,0.169,9.5,9.5,0.706,0.724,0.156,0.158,102.69,101.43,84.53,101.43,0.148,4853,5.5,7.8,19,14,14,208,285,285,38,41,41,389,318,351,64,32,35,267,269,10,6,349,371,162,260,260,29,95,201,Jarrett Allen,1998-04-21T00:00:00,USA,2017,1,22,jarrett allen,Allen  Jarrett Allen,20000000.0,279600.0
1628389,Bam Adebayo,1610612748,110.2,110.9,110.9,110.6,110.8,110.8,-0.4,0.1,0.1,0.204,2.09,19.2,0.069,0.214,0.141,9.2,9.2,0.521,0.561,0.232,0.237,97.42,97.02,80.85,97.02,0.137,5414,6.9,14.3,285,262,262,265,267,267,251,239,239,127,176,231,128,47,72,238,242,332,295,88,92,532,547,547,47,58,60,Bam Adebayo,1997-07-18T00:00:00,USA,2017,1,14,bam adebayo,Adebayo  Bam Adebayo,34848340.0,1100000.0
1628392,Isaiah Hartenstein,1610612760,117.0,118.3,118.3,105.1,105.3,105.3,11.9,13.0,13.0,0.178,2.28,25.9,0.103,0.262,0.185,11.3,11.3,0.581,0.599,0.165,0.167,102.27,101.56,84.64,101.56,0.138,3355,4.9,8.4,60,50,50,63,74,74,34,26,26,170,135,87,50,16,14,397,397,116,149,306,321,203,248,248,44,124,174,Isaiah Hartenstein,1998-05-05T00:00:00,Germany,2017,2,43,isaiah hartenstein,Hartenstein  Isaiah Hartenstein,30000000.0,225000.0
1628396,Tony Bradley,1610612754,113.3,112.6,112.6,94.2,93.6,93.6,19.2,19.0,19.0,0.08,1.2,10.2,0.151,0.192,0.172,8.5,8.5,0.656,0.64,0.182,0.185,104.7,105.38,87.81,105.38,0.16,246,2.1,3.2,156,197,197,16,22,22,11,12,12,438,441,504,9,84,32,189,193,25,52,241,247,65,63,63,16,357,436,Tony Bradley,1998-01-08T00:00:00,USA,2017,1,28,tony bradley,Bradley  Tony Bradley,330394.0,
1628398,Kyle Kuzma,1610612749,105.5,105.8,105.8,115.5,116.1,116.1,-10.1,-10.3,-10.3,0.123,1.04,12.3,0.027,0.155,0.091,11.8,11.8,0.493,0.514,0.233,0.239,103.35,102.96,85.8,102.96,0.08,4158,5.7,13.0,437,429,429,464,466,466,476,484,484,301,473,445,390,162,220,429,429,412,432,86,88,113,151,151,345,86,81,Kyle Kuzma,1995-07-24T00:00:00,USA,2017,1,27,kyle kuzma,Kuzma  Kyle Kuzma,24456060.0,4600000.0
1628401,Derrick White,1610612738,118.7,119.7,119.7,107.9,109.5,109.5,10.7,10.2,10.2,0.199,2.76,23.7,0.025,0.101,0.064,8.6,8.6,0.58,0.606,0.195,0.198,99.01,97.89,81.57,97.89,0.106,5251,5.6,12.6,48,35,35,142,199,199,41,45,45,137,83,115,406,380,399,199,201,120,124,191,202,464,517,517,159,93,85,Derrick White,1994-07-02T00:00:00,USA,2017,1,29,derrick white,White  Derrick White,19821429.0,415500.0
1628404,Josh Hart,1610612752,115.9,117.9,117.9,113.3,114.3,114.3,2.6,3.6,3.6,0.206,2.87,30.8,0.057,0.203,0.13,10.8,10.7,0.579,0.611,0.151,0.153,99.06,97.79,81.49,97.79,0.119,5898,5.2,10.0,80,54,54,385,403,403,173,148,148,124,71,42,165,63,94,366,363,123,112,377,392,462,520,520,106,108,127,Josh Hart,1995-03-06T00:00:00,USA,2017,1,30,josh hart,Hart  Josh Hart,18144000.0,988400.0
1628415,Dillon Brooks,1610612745,110.6,113.5,113.5,107.4,108.8,108.8,3.1,4.7,4.7,0.076,1.68,11.1,0.028,0.081,0.054,6.6,6.6,0.533,0.555,0.176,0.179,100.88,98.94,82.45,98.94,0.067,4913,5.1,11.9,271,171,171,126,169,169,157,130,130,456,301,471,370,476,474,75,74,286,320,262,273,333,461,461,428,114,96,Dillon Brooks,1996-01-22T00:00:00,Canada,2017,2,45,dillon brooks,Brooks  Dillon Brooks,23255493.0,217600.0
1628418,Thomas Bryant,1610612754,112.3,109.9,109.9,112.6,113.4,113.4,-0.4,-3.5,-3.5,0.078,1.77,12.4,0.085,0.169,0.128,7.0,6.9,0.583,0.614,0.162,0.17,101.71,102.45,85.38,102.45,0.11,2071,2.5,4.9,206,303,303,349,362,362,250,350,350,447,270,443,77,128,102,87,86,112,105,324,304,250,187,187,141,315,339,Thomas Bryant,1997-07-31T00:00:00,USA,2017,2,42,thomas bryant,Bryant  Thomas Bryant,2087519.0,107000.0
1628420,Monté Morris,1610612756,112.3,111.1,111.1,108.2,108.3,108.3,4.2,2.8,2.8,0.188,3.48,23.6,0.021,0.088,0.056,6.8,6.8,0.505,0.546,0.173,0.18,99.5,99.99,83.33,99.99,0.096,1195,1.8,4.3,203,253,253,152,149,149,143,166,166,154,35,118,452,438,454,82,83,377,347,273,269,434,385,385,225,386,373,Monté Morris,1995-06-27T00:00:00,USA,2017,2,51,monte morris,Morris  Monte Morris,2087519.0,274400.0
1628427,Vlatko Čančar,1610612743,93.9,93.5,93.5,103.8,100.3,100.3,-9.8,-6.9,-6.9,0.095,0.82,19.6,0.038,0.17,0.102,23.9,23.9,0.462,0.462,0.109,0.112,100.91,102.84,85.7,102.84,0.062,292,0.8,2.0,547,540,540,49,38,38,472,420,420,378,515,224,296,125,177,563,563,472,501,538,541,326,155,155,469,501,492,Vlatko Čančar,1997-04-10T00:00:00,Slovenia,2017,2,49,vlatko cancar,Cancar  Vlatko Cancar,2087519.0,34400.0
1628436,Luke Kornet,1610612738,120.7,121.2,121.2,106.2,106.3,106.3,14.5,14.9,14.9,0.115,3.77,24.8,0.134,0.139,0.136,6.6,6.6,0.668,0.683,0.111,0.113,96.14,95.87,79.89,95.87,0.114,2717,2.6,3.8,22,17,17,82,93,93,24,19,19,318,31,101,18,213,79,72,73,22,19,530,535,550,559,559,126,301,391,Luke Kornet,1995-07-15T00:00:00,USA,Undrafted,Undrafted,Undrafted,luke kornet,Kornet  Luke Kornet,2087519.0,
1628449,Chris Boucher,1610612761,112.5,113.3,113.3,112.9,113.5,113.5,-0.4,-0.2,-0.2,0.057,1.14,7.0,0.077,0.175,0.125,6.2,6.2,0.586,0.615,0.208,0.213,99.91,99.28,82.73,99.28,0.126,1787,3.6,7.4,197,179,179,367,370,370,253,243,243,526,450,546,106,119,107,60,60,107,103,147,151,410,440,440,79,194,226,Chris Boucher,1993-01-11T00:00:00,Saint Lucia,Undrafted,Undrafted,Undrafted,chris boucher,Boucher  Chris Boucher,10810000.0,176100.0
1628467,Maxi Kleber,1610612747,112.8,111.9,111.9,112.8,112.3,112.3,0.0,-0.4,-0.4,0.087,1.87,25.0,0.04,0.105,0.073,13.4,13.4,0.453,0.489,0.085,0.088,101.11,101.75,84.79,101.75,0.035,1345,1.1,2.8,181,220,220,363,327,327,246,246,246,404,237,96,281,358,323,495,498,480,478,556,557,306,232,232,534,468,460,Maxi Kleber,1992-01-29T00:00:00,Germany,Undrafted,Undrafted,Undrafted,maxi kleber,Kleber  Maxi Kleber,11000000.0,141700.0
1628470,Torrey Craig,1610612738,105.1,104.9,104.9,110.2,109.8,109.8,-5.1,-5.0,-5.0,0.078,2.13,14.0,0.076,0.138,0.106,6.6,6.7,0.556,0.567,0.139,0.143,97.9,98.16,81.8,98.16,0.08,634,1.5,3.5,442,443,443,249,227,227,389,377,377,445,169,392,112,215,166,76,76,205,277,437,437,520,505,505,346,427,416,Torrey Craig,1990-12-19T00:00:00,USA,Undrafted,Undrafted,Undrafted,torrey craig,Craig  Torrey Craig,779820.0,139000.0
1628960,Grayson Allen,1610612756,116.3,114.7,114.7,118.5,118.0,118.0,-2.2,-3.3,-3.3,0.125,1.83,18.2,0.023,0.103,0.064,10.0,10.0,0.6,0.631,0.169,0.175,99.98,100.84,84.03,100.84,0.084,3255,3.4,7.6,74,132,132,525,513,513,317,346,346,293,253,260,431,369,397,303,306,81,71,286,284,406,311,311,312,208,210,Grayson Allen,1995-10-08T00:00:00,USA,2018,1,21,grayson allen,Allen  Grayson Allen,15625000.0,363900.0
1628969,Mikal Bridges,1610612752,116.4,118.4,118.4,112.1,112.9,112.9,4.3,5.6,5.6,0.141,2.32,18.3,0.024,0.063,0.043,7.9,7.9,0.57,0.585,0.192,0.196,99.31,98.1,81.75,98.1,0.09,6200,7.2,14.4,68,47,47,325,341,341,141,112,112,241,133,257,427,539,536,142,142,157,205,203,208,446,510,510,263,52,59,Mikal Bridges,1996-08-30T00:00:00,USA,2018,1,10,mikal bridges,Bridges  Mikal Bridges,23300000.0,495200.0
1628970,Miles Bridges,1610612766,106.3,108.2,108.2,112.7,113.6,113.6,-6.4,-5.5,-5.5,0.203,1.82,15.7,0.033,0.189,0.11,8.6,8.6,0.495,0.541,0.273,0.279,101.86,100.58,83.82,100.58,0.135,4239,7.3,17.0,415,362,362,356,374,374,414,384,384,131,256,345,338,88,148,204,197,405,367,37,38,240,337,337,51,50,32,Miles Bridges,1998-03-21T00:00:00,USA,2018,1,12,miles bridges,Bridges  Miles Bridges,27173913.0,584900.0
1628973,Jalen Brunson,1610612752,116.4,118.3,118.3,115.3,115.7,115.7,1.0,2.6,2.6,0.318,2.9,23.5,0.012,0.072,0.042,8.1,8.1,0.551,0.605,0.289,0.295,98.78,97.79,81.49,97.79,0.138,4697,9.0,18.5,69,49,49,460,457,457,214,176,176,26,70,123,524,516,543,157,158,219,130,22,22,483,521,521,45,13,18,Jalen Brunson,1996-08-31T00:00:00,USA,2018,2,33,jalen brunson,Brunson  Jalen Brunson,24960001.0,922300.0
1628975,Jevon Carter,1610612741,115.1,114.8,114.8,112.3,111.5,111.5,2.8,3.3,3.3,0.166,3.64,19.9,0.012,0.094,0.054,5.5,5.5,0.497,0.509,0.2,0.206,105.91,106.46,88.72,106.46,0.082,717,1.5,4.1,101,129,129,334,293,293,168,159,159,195,33,211,528,411,470,47,47,402,446,175,175,36,41,41,334,422,383,Jevon Carter,1995-09-14T00:00:00,USA,2018,2,32,jevon carter,Carter  Jevon Carter,6500000.0,97500.0
1628978,Donte DiVincenzo,1610612750,113.3,114.2,114.2,108.2,109.1,109.1,5.1,5.1,5.1,0.203,2.27,23.8,0.02,0.115,0.068,10.5,10.5,0.568,0.582,0.188,0.194,101.0,100.17,83.48,100.17,0.1,3352,4.0,9.6,159,143,143,150,183,183,121,123,123,130,138,112,465,309,363,349,349,164,215,213,215,315,367,367,206,162,143,Donte DiVincenzo,1997-01-31T00:00:00,USA,2018,1,17,donte divincenzo,DiVincenzo  Donte DiVincenzo,11445000.0,
1628983,Shai Gilgeous-Alexander,1610612760,120.6,122.4,122.4,104.7,105.7,105.7,16.0,16.7,16.7,0.299,2.66,18.7,0.025,0.112,0.069,7.0,7.0,0.569,0.637,0.336,0.345,103.18,101.91,84.92,101.91,0.199,5514,11.3,21.8,23,11,11,58,82,82,15,14,14,32,96,247,415,325,355,90,88,163,58,5,5,131,223,223,5,2,1,Shai Gilgeous-Alexander,1998-07-12T00:00:00,Canada,2018,1,11,shai gilgeousalexander,Gilgeous-Alexander  Shai Gilgeous-Alexander,35859950.0,4700000.0
1628988,Aaron Holiday,1610612745,109.6,110.3,110.3,105.0,103.6,103.6,4.6,6.7,6.7,0.142,2.24,20.5,0.015,0.073,0.044,9.1,9.1,0.571,0.594,0.162,0.168,102.69,103.09,85.91,103.09,0.082,1689,1.9,4.3,300,279,279,62,58,58,135,87,87,240,145,189,504,513,532,236,236,154,164,323,319,163,146,146,333,381,374,Aaron Holiday,1996-09-30T00:00:00,USA,2018,1,23,aaron holiday,Holiday  Aaron Holiday,4668000.0,73400.0
1628989,Kevin Huerter,1610612741,113.6,114.5,114.5,110.9,111.7,111.7,2.7,2.8,2.8,0.124,2.33,18.4,0.017,0.098,0.058,7.9,7.9,0.535,0.544,0.171,0.174,103.05,102.32,85.27,102.32,0.073,3581,3.7,8.8,145,138,138,282,304,304,172,169,169,297,131,256,484,391,437,140,143,280,354,277,290,137,195,195,390,185,162,Kevin Huerter,1998-08-27T00:00:00,USA,2018,1,19,kevin huerter,Huerter  Kevin Huerter,16830357.0,126100.0
1628997,Caleb Martin,1610612742,106.5,106.5,106.5,112.1,112.8,112.8,-5.6,-6.3,-6.3,0.116,1.7,19.0,0.042,0.105,0.073,11.2,11.2,0.485,0.513,0.143,0.147,98.99,98.64,82.2,98.64,0.063,2504,2.9,6.8,411,404,404,326,340,340,398,413,413,317,293,240,252,360,327,391,391,424,436,413,421,468,482,482,459,273,253,Caleb Martin,1995-09-28T00:00:00,USA,Undrafted,Undrafted,Undrafted,caleb martin,Martin  Caleb Martin,9186594.0,208900.0
1628998,Cody Martin,1610612756,107.6,108.1,108.1,110.7,111.3,111.3,-3.1,-3.2,-3.2,0.128,2.06,20.6,0.041,0.136,0.088,10.0,10.0,0.485,0.509,0.142,0.145,101.68,101.2,84.33,101.2,0.08,2462,2.6,6.1,378,364,364,271,283,283,347,342,342,284,191,183,265,219,235,304,314,426,444,424,430,251,290,290,348,300,284,Cody Martin,1995-09-28T00:00:00,USA,2019,2,36,cody martin,Martin  Cody Martin,8120000.0,59600.0
1629001,De'Anthony Melton,1610612751,111.3,108.3,108.3,95.7,97.4,97.4,15.6,10.9,10.9,0.205,1.7,20.0,0.046,0.104,0.075,11.8,11.8,0.528,0.539,0.223,0.231,105.04,105.54,87.95,105.54,0.091,265,3.7,9.0,243,358,358,20,31,31,16,37,37,125,291,201,224,365,319,423,431,305,376,110,110,55,53,53,256,191,156,De'Anthony Melton,1998-05-28T00:00:00,USA,2018,2,46,deanthony melton,Melton  De'Anthony Melton,12822000.0,99700.0
1629003,Shake Milton,1610612747,106.5,106.2,106.2,113.0,113.1,113.1,-6.5,-6.9,-6.9,0.184,2.55,24.2,0.036,0.086,0.061,9.5,9.5,0.528,0.563,0.162,0.168,98.68,98.81,82.34,98.81,0.081,1722,2.0,4.5,413,415,415,373,346,346,417,423,423,158,109,108,306,450,419,264,265,308,290,322,316,488,470,470,336,363,366,Shake Milton,1996-09-26T00:00:00,USA,2018,2,54,shake milton,Milton  Shake Milton,2875000.0,84300.0
1629006,Josh Okogie,1610612766,108.1,108.8,108.8,108.7,109.3,109.3,-0.5,-0.5,-0.5,0.082,1.06,10.5,0.066,0.108,0.086,9.9,9.9,0.519,0.567,0.185,0.191,99.3,98.69,82.24,98.69,0.1,1282,2.4,5.3,358,341,341,176,195,195,254,251,251,430,470,495,137,345,247,295,299,337,272,228,222,448,478,478,202,333,311,Josh Okogie,1998-09-01T00:00:00,Nigeria,2018,1,20,josh okogie,Okogie  Josh Okogie,8250000.0,105300.0
1629011,Mitchell Robinson,1610612752,114.1,113.8,113.8,108.9,108.2,108.2,5.2,5.7,5.7,0.062,1.3,14.8,0.174,0.176,0.175,11.4,11.4,0.661,0.676,0.109,0.112,95.91,96.37,80.31,96.37,0.122,578,2.2,3.3,128,154,154,187,144,144,119,108,108,513,417,373,5,115,26,399,405,24,23,536,540,551,556,556,97,350,427,Mitchell Robinson,1998-04-01T00:00:00,USA,2018,2,36,mitchell robinson,Robinson  Mitchell Robinson,14318182.0,229900.0
